PROV774;세니;Senj;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV775;바라주딘;Varazdin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV776;벨로바르;Bjelovar;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV777;포제가;Pozega;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV778;피우메;Fiume;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV779;오시예크;Osijek;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV780;스플리트;Split;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV781;자다르;Zadar;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV782;두보로브니크;Dubrovnik;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV783;사라예보;Sarajevo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV784;비하치;Bihac;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV785;바냐루카;Banja Luka;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV786;투즐라;Tuzla;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV787;포차;Foca;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV788;모스타르;Mostar;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV789;리브노;Livno;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV790;키트웨;Kitwe;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV791;미트로비차;Mitrovica;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV792;판체보;Pancevo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV793;부코바르;Vukovar;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV794;베오그라드;Belgrade;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV795;보르;Bor;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV796;크라구예바츠;Kragujevac;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV797;우지체;Uzice;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV798;니시;Nis;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV799;레스코바츠;Leskovac;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV800;울치니;Ulcinj;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV801;타히티;Tahiti;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV802;프리슈티나;Pristina;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV803;프리즈렌;Prizren;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV804;노비파사르;Novi Pazar;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV805;살로니카;Salonika;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV806;스코페;Skopje;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV807;비톨라;Bitola;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV808;페트리치;Petrich;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV809;소피아;Sofia;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV810;비딘;Vidin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV811;루세;Ruse;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV812;플레벤;Pleven;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV813;슈멘;Shumen;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV814;바르나;Varna;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV815;플로브디프;Plovdiv;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV816;스타라자고자;Stara Zagora;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV817;부르가스;Burgas;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV818;실리스트리;Silistre;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV819;플로리나;Florina;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV820;그레베나;Grevena;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV821;에데사;Edessa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV822;폴리기로스;Polygyros;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV823;카발라;Kavala;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV824;이오아니나;Janina;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV825;아르타;Arta;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV826;코르푸;Corfu;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV827;잔테;Zante;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV828;아드리아노폴리스;Edirne;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV829;크샨테;Xanthe;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV830;데데아가츠;Dedeagatch;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV831;라리사;Larisa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV832;볼로스;Volos;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV833;트리칼라;Trikkala;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV834;아테네;Athens;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV835;암피사;Amfissa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV836;라미아;Lamia;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV837;메솔롱기온;Missolonghi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV838;칼키스;Khalkis;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV839;나플리오;Nafplion;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV840;코린토스;Corinth;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV841;칼라마타;Kalamata;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV842;파르타스;Patras;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV843;히오스;Chios;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV844;마틸리니;Myteline;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV845;키르클라데스;Cyclades;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV846;도데카니사;Dodecanese;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV847;카니아;Chania;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV848;이라클리온;Iraklion;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV849;티라나;Tirana;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV850;슈코더르;Shkoder;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV851;두러스;Durres;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV852;블로러;Vlore;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV853;기로카스터르;Gjirokaster;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV854;몰타;Malta;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV855;니코시아;Nicosia;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV856;리마솔;Limassol;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV857;암모호스토스;Famagusta;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV858;사란다 에클리시에스;Kirklareli;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV859;갈리폴리스;Gallipoli;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV860;콘스탄티노폴리스;Constantinople;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV861;흐리소폴리스;Uskudar;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV862;니코미디아;Izmit;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV863;니카이아;Bursa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV864;팔레오카스트론;Balikesir;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV865;트로아다;Canakkale;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV866;니코폴리스;Afyon;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV867;코티아이온;Kutahya;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV868;도릴레온;Eskishehir;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV869;스미르나;Izmir;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV870;마그니시아;Manisa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV871;히에라폴리스;Denizli;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV872;멘테셰;Mugla;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV873;이코니움;Konya;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV874;폴리도리온;Burdur;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV875;아탈리아;Antalya;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV876;안키라;Ankara;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV877;아마시아;Amasya;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV878;카리사레아;Kayseri;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV879;세바스티아;Sivas;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV880;카스트라콤니논;Kastamonu;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV881;클라우디오폴리스;Bolu;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV882;트라페주스;Trabzon;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV883;시노피;Sinop;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV884;케라수스;Giresun;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV885;카르스;Kars;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV886;아르타니;Ardahan;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV887;카림;Erzurum;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV888;예르즌카;Erzincan;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV889;멜리테네;Malatya;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV890;반;Van;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV891;바게시;Bitlis;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV892;졸라메르크;Hakkari;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV893;디크라나게르드;Diyarbakir;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV894;아다나;Adana;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV895;제피리움;Mersin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV896;예르마니키아;Marash;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV897;알레포;Aleppo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV898;안테프;Antep;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV899;우르파;Urfa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV900;안티오키아;Antioch;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV901;다르알주르;Dayr al-Zour;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV902;다마스쿠스;Damascus;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV903;홈스;Homs;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV904;하마;Hama;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV905;라타키아;Latakia;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV906;수와이다;Suwayda;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV907;팔미라;Palmyra;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV908;암만;Amman;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV909;제라슈;Jerash;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV910;루웨이시드;Ruwayshid;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV912;바알베크;Baalbeck;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV913;베이루트;Beirut;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV914;아스칼레;Askaleh;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV915;시돈;Sidon;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV916;아크레;Acre;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV917;예루살렘;Jerusalem;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV918;나블루스;Nablus;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV919;자파;Jaffa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV920;가자;Gaza;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV921;베르세바;Beersheba;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV922;아카바;Aqaba;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV923;모술;Mosul;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV924;아르빌;Arbil;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV925;키르쿠크;Kirkuk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV926;바그다드;Baghdad;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV927;사마라;Samarra;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV928;만달리;Mendeli;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV929;카르발라;Karbala;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV930;쿠트;Kut;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV931;루트바;Rutbah;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV932;바스라;Basra;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV933;나시리야;Nasiriyya;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV934;나자프;Najaf;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV935;쿠웨이트;Kuwait;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV936;그로드노;Grodno;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV937;브레스트리톱스크;Brest-Litovsk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV938;리다;Lida;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV939;바라노비치;Baranovichi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV940;핀스크;Pinsk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV941;슬루츠크;Slutsk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV942;마지르;Mozyr;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV943;스몰렌스크;Smolensk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV944;오르샤;Orsha;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV945;비텝스크;Vitebsk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV946;폴로츠크;Polotsk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV947;파스타비;Pastavy;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV948;모길레프;Mogilev;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV949;고멜;Gomel;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV950;우즈고로드;Uzgorod;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV951;스트리;Stryi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV952;테르노필;Ternopil;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV953;스타니슬라보프;Stanislavov;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV954;빈니차;Vinnitsa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV955;프로스코로프;Proskorov;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV956;로브네;Rovne;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV957;코벨;Kovel;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV958;키예프;Kiev;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV959;코로스텐;Korosten;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV960;지토미르;Zhitomir;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV961;체르카시;Cherkassy;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV962;체르니고프;Chernigov;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV963;폴타바;Poltava;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV964;심페로폴;Simferopol;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV965;헤르손;Cherson;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV966;케르치;Kerch;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV967;세바스토폴;Sevastopol;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV968;오데사;Odessa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV969;페르보마이스크;Pervomaisk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV970;니콜라예프;Nikolaev;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV971;크리보이로크;Krivoy Rog;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV972;예카테리노슬라브;Ekaterinoslav;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV973;멜리토폴;Melitopol;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV974;크라마토르스크;Kramatorsk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV975;유조프카;Yuzovka;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV976;마리우폴;Mariupol;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV977;쿠르스크;Kursk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV978;하르코프;Kharkov;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV979;로스토프;Rostov;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV980;루한스크;Luhansk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV981;아르한겔스크;Archangel;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV982;페차모;Petsamo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV983;칸달락샤;Kandalaksha;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV984;코스토무시카;Kostomushka;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV985;메젠;Mezen;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV986;나린마르;Naryn Mar;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV987;우스티시솔스크;Ust Sysolsk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV988;포비옌츠;Povyents;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV989;볼고그다;Vologda;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV990;코틀라스;Kotlas;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV991;우글리치;Uglich;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV992;벨로제르스크;Belozersk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV993;비테르가;Vyterga;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV994;니옌샨츠;Nyenschantz;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV995;페트로자보츠크;Petrozavorsk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV996;루가;Luga;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV997;그도프;Gdov;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV998;트베리;Tver;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV999;르제프;Rzhev;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1000;스타리차;Staritsa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1001;야로슬라블;Yaroslavl;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1002;만주르;Manzhouli;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1003;보르고로트;Novgorod;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1004;타흐빈;Tikhvin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1005;보로비치;Borovichi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1006;프스코프;Pskov;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1007;벨리키예루키;Velikiye Luki;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1008;모스크바;Moscow;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1009;보로디노;Borodino;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1010;칼루가;Kaluga;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1011;툴라;Tula;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1012;랴잔;Ryazan;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1013;블라디미르;Vladimir;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1014;뱌지마;Vyazma;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1015;페레미실;Peremyshl;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1016;브랸스크;Bryansk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1017;오룔;Orel;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1018;벨고로드;Belgorod;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1019;보로네트;Voronets;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1020;니즈니노브고로드;Nizhni Novgorod;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1021;펜자;Penza;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1022;이바노보;Ivanovo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1023;코스트로마;Kostorma;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1024;갈리치;Galich;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1025;탐보프;Tambov;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1026;페름;Perm;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1027;베틀루가;Vetluga;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1028;뱟카;Vyatkha;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1029;클라조프;Glasov;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1030;카잔;Kazan;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1031;사라풀;Sarapul;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1032;치스토폴;Chistopol;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1033;심비르크스;Simbirsk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1034;사마라;Samara;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1035;시즈란;Syzran;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1036;아스트라한;Astrakhan;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1037;사라토프;Saratov;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1038;노보우젠스크;Novo Uzensk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1039;차리친;Tsaritsyn;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1040;자레프카;Zarevka;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1041;엘리차;Elitsa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1042;우파;Ufa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1043;부술루크;Busuluk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1044;오렌부르크;Orenburg;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1045;미골린스카야;Migolinskaya;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1046;치르스카야;Chirskaya;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1047;아조프;Azov;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1048;예카테리노다르;Ekaterinodar;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1049;노보로시스크;Novorossiysk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1050;스타브로폴;Stavropol;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1051;야디게이;Adygei;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1052;데르벤트;Derbent;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1053;구니프;Gunib;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1054;블라디캅카스;Vladikavkaz;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1055;그로즈니;Grozny;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1056;퍄티고르스크;Pyatigorsk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1057;키즐랴르;Kizylyar;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1058;미아스;Miass;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1059;이세티;Iset;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1060;오르스크;Orsk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1061;튜멘;Tyumen;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1062;한티;Khanty;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1063;출둠;Chuldum;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1064;야데가르;Yadegar;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1065;타즈;Taz;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1066;카슬리크;Qashliq;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1067;바르나울;Barnaul;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1068;울랄라;Ulala;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1069;예리훌리;Yilehuli;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1070;추바시;Chuvash;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1072;니브흐;Nivkh;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1073;예벤스크;Yevensk;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1074;뎀베이;Dembei;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1075;부랴트;Buryat;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1076;토팔라르;Tofalar;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1077;키질;Kyzyl;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1078;치타;Chita;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1079;우스티우르다;Ust-Urda;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1080;체르노민;Chernomin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1081;야크사;Yaksa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1082;하이선와이;Haishenwai;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1083;볼리;Boli;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1084;웃찬;Utchan;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1085;울루사무단;Ulusamudan;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1086;포고비;Pogobi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1087;오토마리;Ootomari;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1088;슘슈;Shumshu;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1089;에토로후;Etorofu;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1090;트빌리시;Tblisi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1091;파나사우리;Pasanauri;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1092;쿠타이시;Kutaisi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1093;아할치헤;Akhaltsikhe;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1094;포티;Poti;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1095;수후미;Sukhumi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV1096;바투미;Batum;;;;;;;;;;;;;;;;;;;;;;;;;;;
