;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;
end_of_natural_dyes_title;Ãµ¿¬ ¿°·áÀÇ ³¡?;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;
end_of_natural_dyes_desc;19¼¼±â Áß¹İ ÀÎ°£ÀÌ ¸¸µç ÇÕ¼º ¿°·áÀÇ ¹ß°ßÀº Ãµ¿¬ ¿°·á¿¡ ´ëÇÑ ´ë±Ô¸ğ ½ÃÀåÀÇ ¿À·£ ÇÏ¶ôÀ» ÃË¹ßÇß½À´Ï´Ù. »ê¾÷ Çõ¸íÀ¸·Î °¡´ÉÇØÁø »ê¾÷ ¼¶À¯ »ı»êÀ» ÅëÇØ ´ë·®À¸·Î »ı»êÇÒ ¼ö ÀÖ´Â ÇÕ¼º ¿°·á´Â Ãµ¿¬ ¿°·á¸¦ ºü¸£°Ô ´ëÃ¼ÇßÀ¸¸ç, ÈÄ¿¡ µîÀåÇÏ´Â ÇÕ¼º ¼¶À¯¿Íµµ Ãµ¿¬ ¿°·á¿Í ´Ş¸® Àß ¾î¿ï·È½À´Ï´Ù. ¿ì¸®³ª¶óÀÇ ÀÏºÎ Áö¿ª¿¡¼­µµ Ãµ¿¬ ¿°·á »ı»êÀÌ ¸î³â°£ ²ÙÁØÈ÷ °¨¼ÒÇÏ°í ÀÖÀ¸¸ç, ÀÌ°÷ÀÇ »ı»êÀÚµéÀº Áö±İ ÀÚ½ÅµéÀÇ »óÇ°À» ÆÈ ¼ö ¾ø´Â »óÅÂ¿¡ ÀÌ¸£·¶½À´Ï´Ù. ÆÄ»ê¿¡ Á÷¸éÇÑ ´ëºÎºĞÀÇ ¿°·á »ı»êÀÚµéÀº »õ·Î¿î Á¦Ç°À» ¹°»öÇÏ°í ÀÖ½À´Ï´Ù. Á¤ºÎÀÎ ¿ì¸®°¡ »õ·Î¿î ½ÃÀåÀ» Ã£¾ÆÁÜÀ¸·Î½á ±×µéÀ» µµ¿ï ¼ö ÀÖ½À´Ï´Ù.;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;
reform_the_local_government_title;Áö¹æÁ¤ºÎ °³Çõ;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reform_the_local_government_desc;ÇöÀç ±¹³»¿¡ ÁÖ, ÀÚÄ¡ÁÖ, °øÈ­±¹, ÀÚÄ¡°øÈ­±¹ µîÀÌ È¥ÀçÇÏ°í ÀÖ½À´Ï´Ù. ÀÌ·¯ÇÑ ±â°üÀ» °³ÇõÇÔÀ¸·Î½á ÀÌ°÷µéµµ Áß¾ÓÁ¤ºÎ¿Í °°Àº Á¤Ä¡°³Çõ ¹× Á¤Ä¡Á¦µµ¸¦ °¡Áú °ÍÀÔ´Ï´Ù.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
tunisian_colony_title;Æ¢´ÏÁö¿¡ ´ëÇÑ $COUNTRY$ÀÇ º¸È£;The $COUNTRY$ Protectorate Over Tunisia;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
tunisian_colony_desc;Æ¢´ÏÁö´Â Áö³­ ¼ö³â¿¡ °ÉÃÄ ÆÄ»ê¿¡ ÀÌ¸£·¶°í, ÀÌ¿¡ µû¶ó ¿ì¸®ÀÇ Áö¹è·ÂÀº ³¯ÀÌ °¥¼ö·Ï °­ÇØÁ³½À´Ï´Ù. ÀÌÁ¦´Â Áö¿ª Á¤Ä¡¿¡ °³ÀÔÇÏ°í, Â÷°üÀ» »óÈ¯ÇÏ°í, À¯¿ëÇÑ È¿À²ÀûÀÎ ½Ä¹ÎÁö·Î¼­ Æ¢´ÏÁö¸¦ ¿î¿µÇÒ ¶§ÀÔ´Ï´Ù.;Tunisia has been in a bad situation over the last years, on the border of bankruptcy. Their overlords hold on them grows weak and our control over them grows stronger each passing day. It's time to intervene in their local politics, guarantee that they pay their debts and that they run their country like it should be ran - an efficient colony that we can use.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
founding_yadanabon_title;º¸¼®ÀÇ µµ½Ã °Ç¼³;Found the City of Gems;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
founding_yadanabon_desc;$YEAR$³â, $COUNTRY$ $MONARCHTITLE$²²¼­´Â ¸¸´Ş·¹ÀÌ ¾ğ´ö ±â½¾¿¡ »õ·Î¿î ¼öµµ¸¦ °Ç¼³ÇÒ °ÍÀ» ¸í·ÉÇß½À´Ï´Ù. »õ·Î¿î ¼öµµ ºÎÁö´Â 4°³ÀÇ °­À¸·Î µÑ·¯½ÎÀÎ Áö¿ªÀ¸·Î, Å©±â´Â 66Á¦°öÅ³·Î¹ÌÅÍ¿´½À´Ï´Ù. ÀÌ °èÈ¹Àº ¸¸´Ş·¹ÀÌ ¾ğ´öÀÌ Áß¾Ó¿¡ À§Ä¡ÇÑ 16Æò¹æºí·ÏÀÇ ¿Õ±Ã °Ç¹°·Î °íÁ¤µÈ 144Æò¹æ Æò¹æºí·ÏÀÇ µµ¼º ¸ğÇüÀ» ¿ä±¸Çß½À´Ï´Ù. 1020¿¡ÀÌÄ¿ÀÇ ÀÌ ¿ä»õ´Â ±æÀÌ°¡ 2,032¹ÌÅÍÀÎ ³× °³ÀÇ º®°ú ÆøÀÌ 64¹ÌÅÍ, ±íÀÌ°¡ 4.6¹ÌÅÍÀÎ ÇØÀÚ·Î µÑ·¯½Î¿© ÀÖ¾ú½À´Ï´Ù. º®À» µû¶ó 169mÀÇ °£°İÀ¸·Î, °¨½ÃÀÚ¸¦ À§ÇØ ±İÀ¸·Î µÈ Ã·Å¾À» ¸¸µé¾ú½À´Ï´Ù. º®¿¡´Â °¢°¢ ¼¼ °³ÀÇ ¹®ÀÌ ÀÖ¾ú°í, ÇØÀÚ¸¦ °Ç³Ê±â À§ÇÑ ´Ù¼¸ °³ÀÇ ´Ù¸®°¡ ÀÖ¾ú½À´Ï´Ù. °Ô´Ù°¡ ÄÚ³¢¸®¸¦ ÀÌ¿ëÇØ ±ÃÀüÀ» ÇØÃ¼ÇÑ ÈÄ¿¡ ±×´ë·Î ¸¸´Ş¶óÀÌ ±â½¾ÀÇ »õ·Î¿î Àå¼Ò·Î ¿Å°å½À´Ï´Ù.;In $YEAR$, King Mindon of $COUNTRY$ ordered a new royal capital to be built at the foot of Mandalay Hill in order to fulfill a prophecy on the founding of a metropolis of Buddhism in that exact place on the occasion of the 2,400th jubilee of Buddhism. The new capital city site was 66 km2 in area, surrounded by four rivers. The plan called for a 144-square block grid patterned citadel, anchored by a 16 square block royal palace compound at the center by Mandalay Hill. The 1020-acre citadel was to be surrounded by four 2,032 m long walls and a moat 64 m wide, 4.6 m deep. At intervals of 169 m along the wall, turrets were built with gold-tipped spires for watchmen. The walls had three gates on each side, and five bridges to cross the moat. In addition, the king also commissioned the Kuthodaw Pagoda, the Pahtan-haw Shwe Thein upasampada hall, the Thudamma "Good Dharma" zayats or public houses for preaching Buddhism and a library for the Pali Canon. The former royal palace of Amarapura was dismantled and moved by elephants to the new location at the foot of Mandalay. This new city would be named Yadanabon - City of Gems, a reference to the Valley of Rubies, 200km to the north in the Mogok mountains.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_guine_bissau_title;±â´Ïºñ»ç¿ì Æí¼º;Organize Guinea-Bissau;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_guine_bissau_desc;ÀÌ°÷¿¡ ½Ä¹ÎÁö¸¦ Æí¼ºÇÏ¿© Áö¿ªÀû ±¸Á¶¸¦ ´õ Àß ¹İ¿µÇØ¾ß ÇÒ »Ó¸¸ ¾Æ´Ï¶ó, ÀÚ¾Ö·Î¿î ÀÚÄ¡ °¡´É¼ºµµ ¼³Á¤ÇØ¾ß ÇÕ´Ï´Ù.;The western nigritic peoples that inhabit Guinea-Bissau have long traded with the Portuguese. While the colony is small, it has potential for forestry production. Organizing the colonial structure in a $COUNTRY$ model will allow us to reap the benefits of the new colony and guide its production - for the greater benefit of $COUNTRY$.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
pick_up_a_tech_school_title;ÇĞÆÄ ¼±ÅÃ;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
pick_up_a_tech_school_desc;±¹°¡°¡ ¹ßÀüÇÏ·Á¸é ¿¬±¸ ¹æÇâÀ» ¼±ÅÃÇØ¾ß ÇÕ´Ï´Ù.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
close_pick_up_a_tech_school_title;ÇĞÆÄ ¼±ÅÃ ¼û±â±â;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
close_pick_up_a_tech_school_desc;¾ÆÁ÷µµ ±¹°¡ÀÇ ¿¬±¸ ¹æÇâÀ» °áÁ¤ÇÏÁö ¸øÇß½À´Ï´Ù.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
annex_champasak_title;ÂüÆÄ»è ÇÕº´;Annex Champasak;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
annex_champasak_desc;½Ã¾Ï°úÀÇ ÀüÀïÀÌ ³¡³ª¸é ¼Ó±¹ÀÎ ÂüÆÄ»èÀ» ÀÎµµÂ÷ÀÌ³ª¿¡ ÀÖ´Â ¿ì¸® ½Ä¹ÎÁö¿¡ º´ÇÕÇÒ ¼ö ÀÖ½À´Ï´Ù.;With the end of the last war with Siam, we are in a position to demand their Champasak vassal and annex it to our colony in Indochina.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
ivory_coast_conquest_title;ÄÚÆ®µğºÎ¾Æ¸£ ÇÕº´;The Annexation of the Ivory Coast;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
ivory_coast_conquest_desc;ÄÚÆ®µğºÎ¾Æ¸£¿¡ ¿µ±¹, ³×´ú¶õµå, Æ÷¸£Åõ°¥ÀÌ Á¤ÂøÁö¿Í ¹«¿ª Áö´ë¸¦ ¼¼¿üÀ¸³ª, ¾ó¸¶ ¸ø°¡ ´ëºÎºĞ »ç¶óÁ³½À´Ï´Ù. ÀÌ°÷¿¡ º¸È£·ÉÀ» ¼¼¿òÀ¸·Î½á ÇØ¾ÈÀ» ÅëÁ¦ÇØ¾ß ÇÕ´Ï´Ù.;Several English, Dutch and Portuguese settlements and trade posts were established and eventually faded away in the Ivory Coast. If we are to establish a protectorate in the mainland we need to start controlling the coast.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
christimas_and_cocos_adminstration_title;Å©¸®½º¸¶½º¼¶ ¹× ÄÚÄÚ½º¼¶ ¾çµµ;The Christmas and Cocos Transfer;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
christimas_and_cocos_adminstration_desc;¿À½ºÆ®·¹ÀÏ¸®¾Æ ÃÑµ¶ÀÌ Å©¸®½º¸¶½º¼¶°ú ÄÚÄÚ½º¼¶ÀÇ ÇàÁ¤±ÇÀ» Çã¶ôÇØÁÙ °ÍÀ» Ã»¿øÇß½À´Ï´Ù. ±×µéÀº µÎ ¼¶ ¸ğµÎ ÀÌ¹Ì ¿À½ºÆ®·¹ÀÏ¸®¾ÆÀÇ º¸±ŞÀ» ¹Ş°í ÀÖÀ¸´Ï ÀÎ±Ù Áö¿ª¿¡¼­ °ü¸®ÇÏ¸é ÈÎ¾À È¿À²ÀûÀÏ °ÍÀÌ¶ó ÁÖÀåÇÕ´Ï´Ù.;The governor of Australia petitioned that we let them administer the Christmas and Cocos islands, arguing that the supplies already come from Australia and it would be much more efficiently administered from a nearby region.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_colonial_armies_title;$COUNTRY$ ½Ä¹ÎÁö ±º´ë °³Çõ;Reform the $COUNTRY$ Colonial Army;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_colonial_armies_desc;°ú°Å¿¡´Â ÇØ¿Ü ½Ä¹ÎÁö ±º´ëÀÇ °¡¿ë·®ÀÌ ¹°·ùÀû ¿äÀÎÀÇ Á¦ÇÑÀ» ¹Ş¾Ò½À´Ï´Ù. ¼±¹Ú, ¸í·É, ±º´ë, Àå±³µéÀº µµÂøÇÏ´Âµ¥ ¿À·£ ½Ã°£ÀÌ °É·ÈÀ¸¸ç, ¿µÅä ÅëÁ¦ ¶ÇÇÑ ¿øÁÖ¹ÎµéÀÌ Çù·ÂÇÏ±â¸¦ ²¨·Á Á¦´ë·Î ÀÌ·ç¾îÁöÁö ¾Ê¾Ò½À´Ï´Ù. ±×·¯³ª Áö±İÀº ±× »óÈ²À» ¹Ù²Ü ±â¼úÀ» °¡Áö°í ÀÖ½À´Ï´Ù.\n\n§RÂü°í: ÀÌ °áÁ¤Àº Åä¼Ó½Å¾ÓÀ» ¹ÏÁö ¾Ê´Â ±ºÀÎÀÇ ÃÖ´ë Çã¿ë ºñÀ²À» 1%¿¡¼­ 2%·Î Áõ°¡½ÃÅµ´Ï´Ù. Åä¼Ó½Å¾ÓÀ» ¹Ï´Â º´»ç´Â 1%¸¦ ³Ñ±â Àü±îÁö Á÷Á¢ º¯È¯ÇØ¾ß ÇÕ´Ï´Ù.§W;In the past, the amount of overseas colonial troops we had available was limited by logistic factors. Ships, orders, troops and officers took a long time to arrive and the control over the land coupled with the unwillingness of the natives inhabitants to cooperate meant that we didn't realize the full potential of our colonies. We now posses the technology to change that.\n\n§RNOTE: This decision increases the maximum allowed percentage of non animist soldier pops in colonies from 1% to 2%. Animist pops still need to convert before they can go over 1%.§W;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
colonial_armies;½Ä¹ÎÁö±º´ë °³Çõ;Colonial Army Reformed;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
conquest_of_mocamedes_title;¸ğ»ç¸Şµå½º Å½Çè;The Mocamedes Expedition;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
conquest_of_mocamedes_desc;1785³â¿¡, Æ÷¸£Åõ°¥Àº Å½Çè´ë¸¦ º¸³» ¾Ó°ñ¶ó¸¸À» Å½ÇèÇß°í, ÀÌÈÄ ÀÌ°÷¿¡ ¿µÀ¯±ÇÀ» ÁÖÀåÇß½À´Ï´Ù. ¾Ó°ñ¶ó ÃÑµ¶Àº Å½Çè´ë¸¦ º¸³»±âµµ Çß´Âµ¥, ÀÌµéÀ» ±â¸®±â À§ÇØ ÀÌ°÷ÀÇ ÀÌ¸§À» ¸ğ»ç¸Şµå½º¶ó°í Áö¾ú½À´Ï´Ù. $YEAR$³â, ¾Ó°ñ¶ó ÃÑµ¶Àº »õ·Î¿î Å½Çè´ë¸¦ ÆÄ°ßÇÏ¿© ÇöÁöÀÎµéÀ» Á¦¾ĞÇÏ°í ±×°÷À» $COUNTRY$ÀÇ ÀüÃÊ±âÁö·Î ¸¸µé¾ú½À´Ï´Ù.;The bay that the called Angra do Negro was first explored by the Portuguese in 1785, and was claimed for Portugal by Lu? C?dido Cordeiro Pinheiro Furtado, who had been sent there in the frigate Loanda by the then governor-general of Angola, Baron Moçâmedes, who also sent an overland expedition headed by Greg?io Jos?Mendes to rendezvous with Furtado. It was they who renamed the bay Moçâmedes in honor of the man who had sent them. In $YEAR$ the then governor-general of Angola sent a fresh expedition to subdue the Sobas or chieftains of the region and establish them as vassals of $COUNTRY$.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
the_1854_plan_title;$YEAR$ °èÈ¹;The Plan of $YEAR$;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
the_1854_plan_desc;¸¸¾à ¿ì¸®°¡ ±×¸¦ ¹ÙÆ¿·Ğ ÃÑµ¶ ¹× ½Ä¹ÎÁö¹èÀÚ·Î ÀÓ¸íÇÑ´Ù¸é, ¿ì¸®´Â Àç»¡¸® °èÈ¹À» ½ÇÇà¿¡ ¿Å±â°í ¿ù·ÎÇÁ ¿Õ±¹À» Àå¾ÇÇÒ ¼ö ÀÖÀ» °ÍÀÔ´Ï´Ù.;Born into a lower-middle-class family in Lille, Louis Faidherbe is a sub-director of engineers in the colonies of Senegal. He plays a central role in the implementation of "The Plan of $YEAR$": a series of ministerial orders given to Governor Protet of Senegal that originated in petitions from the powerful Bourdeaux-based Maurel and Prom company, the largest shipping interest in Saint-Louis. The plan specified in detail the creation of forts along the S??al River to end African control of the acacia gum trade from the interior. Faidherbe's push to build fortifications farther out generated conflicts with Protet, and his protests to Paris over Protet's inaction quickly awarded him some sympathy in the government. If we were to appoint him to chef de bataillon and then governor of the colony, we could quickly put the plan in action and take control of the coastal Wolof kingdoms.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
claim_the_north_title;´ëºÏ¹æ¿µÅä ÁÖÀå;Claim the Great North;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
claim_the_north_desc;ºÏÂÊÀÇ ±¤´ëÇÑ ¿µÅä´Â ¿À·§µ¿¾È ¿ì¸® ÅëÁ¦ÀÇ ±¹°æ¿¡ ÀÖ¾ú½À´Ï´Ù. ¿ì¸®´Â ±× Áö¿ª¿¡ ´ëÇÑ ¿ì¸®ÀÇ ÁÖÀåÀ» °­È­ÇÏ°í ºÏºÎ¸¦ ÁÖÀåÇÒ ÇÊ¿ä°¡ ÀÖ½À´Ï´Ù.;The vast northern territories have long been on the rim of our control. We need to cement our claim in the area and claim the north.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
cheju_treaty_port_title;Á¦ÁÖ Á¶Â÷Áö;The Cheju Island Concession;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
cheju_treaty_port_desc;Á¦ÁÖµµ´Â ÀÏº»°ú Á¶¼± »çÀÌ¿¡ À§Ä¡ÇÕ´Ï´Ù. Àü¼³¿¡ µû¸£¸é,ÅÂÃÊ¿¡ Á¦ÁÖµµ¿¡´Â »ç¶÷ÀÌ ¾ø¾ú´Âµ¥ ¾î´À³¯ ÇÑ¶ó»ê ºÏÂÊ ±â½¾ ¸ğÈïÇ÷¿¡¼­ 3ÀÎÀÇ ÀÎ°£ÀÌ ¼Ú¾Æ¿Ã¶ú°í ÀÌµéÀÌ Å½¶ó ¿Õ±¹À» ¼¼¿î Á¦ÁÖ »ç¶÷µéÀÇ Á¶»óÀÌ µÆ´Ù°í ÇÕ´Ï´Ù. Á¶¼± ÃÊ±â±îÁö Á¦ÁÖµµ´Â Á¤Ä¡¹ü À¯¹èÁö, ¸» »çÀ°Áö·Î ¿©°ÜÁ³À¸¸ç ¿Ü±¹¿¡ ÁØÇÏ´Â ´ë¿ì¸¦ ¹Ş¾Ò½À´Ï´Ù. 17¼¼±â, ÀÎÁ¶´Â Á¦ÁÖµµ¹ÎÀÇ º»Åä ÀÌÁÖ¸¦ ±İÁöÇÏ±âµµ Çß½À´Ï´Ù. ÀÌ ¼¶Àº ÇÑ±¹°ú ÀÏº»¿¡ ¿µÇâ·ÂÀ» Çà»çÇÏ±â À§ÇÑ ÁÁÀº ±Ù°ÅÁö°¡ µÉ °ÍÀÔ´Ï´Ù.;The Cheju (or Jeju) island, south of Korea, lies in the Korea Strait between Japan and Korea. According to the local legend, three demigods emerged from Samsung which is said to have been on the northern slopes of Mt. Halla and became the progenitors of the Jeju people who founded the Kingdom of Tamna. During the Joseon Dynasty of Korea Jeju islanders were treated as foreigners and Jeju was considered as a place for horse breeding and exile for political prisoners. In the 17th Century, Injo of Joseon issued an edict prohibiting islanders from traveling to the Korean mainland. Despite the poverty, the Island would serve as a good base to exert influence over Korea and Japan and it's the place that's more likely to be ceded - the current owners don't care about it too much.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
zanzibar_treaty_port_title;ÀÜÁö¹Ù¸£ Á¶Â÷Áö;The Zanzibar Island Concession;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
zanzibar_treaty_port_desc;ÇöÁöÀÎµéÀÇ Æä¸£½Ã¾Æ½Ä ÀÌ¸§ÀÎ ÀÜÁö¹Ù¸£(Zanzibar)´Â '°ËÀº»ö'À» ÀÇ¹ÌÇÕ´Ï´Ù. ÀÜÁö¹Ù¸£ ±ºµµ´Â ÀÎµµ¾çÀÇ µ¿¾ÆÇÁ¸®Ä« ÇØ¾È¿¡ À§Ä¡ÇÑ ¿©·¯ ¼¶À¸·Î ÀÌ·ç¾îÁ® ÀÖ½À´Ï´Ù. ¼¼ °³ÀÇ ÁÖ¿ä ¼¶°ú ±× ÁÖº¯ÀÇ ¼ö¸¹Àº ÀÛÀº ¼¶°ú °í¸³µÈ ÀÛÀº ¼¶ÀÌ ÀÖ½À´Ï´Ù. ÀÜÁö¹Ù¸£´Â ¾Æ¶ø ³ë¿¹ °Å·¡ÀÇ Áß½ÉÁö·Î µ¿¾ÆÇÁ¸®Ä«ÀÇ ±ä ÇØ¾È¿¡ ±Ç·ÂÀ» Çà»çÇÏ°í ÀÖ½À´Ï´Ù. ÀÌ°÷Àº µ¿¾ÆÇÁ¸®Ä«¿¡ Àü·« °ÅÁ¡ÀÎ µ¿½Ã¿¡ ¼®Åº ÀúÀå¼ÒÀÇ ¿ªÇÒÀ» ÇÒ °ÍÀÔ´Ï´Ù.;Zanzibar, coming from zangi, a Persian name of a local people, said to mean "black," and the Persian bar, which means coast or shore. The Zanzibar Archipelago consists of several islands lying off the coast of East Africa in the Indian Ocean. There are three main islands plus a number of smaller islets that surround them and an isolated tiny islet. Zanzibar is the center of the Arab slave trade and projects its power over a long strip of land in Eastern Africa. It would serve as an excellent base of operations and coaling station in East Africa.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
socotra_treaty_port_title;¼ÒÄÚÆ®¶ó Á¶Â÷Áö;The Socotra Island Concession;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
socotra_treaty_port_desc;ÀÎµµ¾ç¿¡ ÀÖ´Â ³× °³ÀÇ ¼¶À¸·Î ÀÌ·ç¾îÁø ÀÛÀº ±ºµµÀÎ ¼ÒÄÚÆ®¶ó´Â ¼­±â 1¼¼±â ÀÌÈÄ ±×¸®½ºÀÇ »ç¼­¿¡¼­ ±× Á¸Àç°¡ Ã³À½ È®ÀÎµË´Ï´Ù. ÀÌ ¼¶ÀÇ ÁÖ¿ä µµ½Ã´Â ÇÏµğºÎ¶ó°í ºÒ¸®°í, ¼öºñ´ë¿Í ¿ä»õ¿Í Ç×±¸°¡ ÀÖ´Â ÀÌ ¼¶Àº ÀÎµµ¿Í µ¿¾ÆÇÁ¸®Ä«¸¦ ¿À°¡´Â ¿ì¸® ¼±¹ÚÀ» À§ÇÑ ¼®Åº Á¤°ÅÀå¿¡ ÀÌ»óÀûÀÎ Àå¼Ò°¡ µÉ °ÍÀÔ´Ï´Ù.;A small archipelago of four islands in the Indian Ocean, Socotra has been inhabited since the 1st-century AD, appearing as Dioskouridou ("of the Dioscuri") in the Periplus of the Erythraean Sea, a Greek navigation aid. The main city of the island is called Hadibu and with a garrison, a fort and a port, the island would be an ideal place for a coaling station for our ships coming and going from India and Eastern Africa.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
gwadar_treaty_port_title;°ú´Ù¸£ Á¶¾àÇ×;The Gwadar Treaty Port;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
gwadar_treaty_port_desc;¹ß·çÄ¡¾î·Î "¹Ù¶÷ÀÇ °ü¹®"À» ¶æÇÏ´Â °ú´Ù¸£´Â ³²¼­ºÎ ¾Æ¶óºñ¾Æ ÇØ¾È¿¡ À§Ä¡ÇÑ Ç×±¸ÀÌÀÚ µµ½ÃÀÔ´Ï´Ù. 1783³â Ä­Àº °ú´Ù¸£¸¦ ¼úÅº¿¡°Ô ¾çµµÇß½À´Ï´Ù. ÀÌ Áö¿ªÀº ÀÎµµ¿Í ¾ÆÇÁ¸®Ä« »çÀÌ¿¡ ÀÖ¾î Àü·«ÀûÀ¸·Î Áß¿äÇÏ¸ç, ¼®Åº °ø±ŞÁö ¿ªÇÒ ¶ÇÇÑ ÇÒ °ÍÀÔ´Ï´Ù.;Gwadar - meaning "The gateway of wind" in baluchi - is a strategic warm-water deep-sea port and city located on the southwestern Arabian Sea coastline. In 1783, the Khan of Kalat Mir Noori Naseer Khan Baloch granted suzerainty over Gwadar to Taimur Sultan, the defeated ruler of Muscat. It's location would serve as a defensible and well located coaling station between India and Africa.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
ningbo_treaty_port_title;´×º¸ Á¶¾àÇ×;The Ningbo Treaty Port;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
ningbo_treaty_port_desc;´×º¸´Â Áß±¹¿¡¼­ ¿À·¡µÈ µµ½Ã Áß ÇÏ³ª·Î, ±â¿øÀü 4800³âÀÇ ÇÏ¸ğµµ ¹®È­·Î °Å½½·¯ ¿Ã¶ó°©´Ï´Ù. ´×º¸´Â Àû¾îµµ 2,000³â Àü¿¡ ºñ´Ü±æ¿¡ Æ÷ÇÔµÇ´Â µµ½Ã·Î ¾Ë·ÁÁ³°í, ÀÌÈÄ ´ç³ª¶óÀÇ ¾çÀú¿ì, ±¤Àú¿ì¿Í ÇÔ²² ¼Û³ª¶óÀÇ ÁÖ¿ä ¹«¿ªÇ×À¸·Î ¾Ë·ÁÁ³½À´Ï´Ù. ¹Ù´Ù¿Í ³²¼­ÂÊÀ¸·Î ³·°Ô »¸Àº »ê »çÀÌ¿¡ ³¢¿î ¼ºº®ÀÌ ÀÖ´Â µµ½Ã·Î¼­, ÇØ¾È Æò¾ß¿Í °è°î »çÀÌ¿¡ À§Ä¡ÇÏ°í ÀÖÀ¸¸ç, Áß¾ÓÇØ¾È°ú ¼§»ê ¹İµµ¸¦ ÅëÁ¦ÇÏ´Âµ¥ Áß¿äÇÑ ¿ªÇÒÀ» ÇÕ´Ï´Ù. ¸í ¿ÕÁ¶¿Í Ã» ¿ÕÁ¶ µ¿¾È, ¼¶À¯ »ê¾÷Àº ´×º¸¿¡¼­ ¹øÃ¢Çß½À´Ï´Ù.;Ningbo is one of China's oldest cities, with a history dating to the Hemudu culture in 4800 BC. Ningbo was known as a trade city on the silk road at least two thousand years ago, and then as a major port, along with Yangzhou and Guangzhou in the Tang Dynasty, thereafter, the major ports for foreign trade in the Song Dynasty. A walled city sandwiched between the ocean and low-lying mountains to the southwest, with coastal plain and valleys in between, it plays an important role in controlling the important peninsulas of Chuanshan and Xiangshan Peninsula. During the Ming and Qing Dynasties, the textile industry flourished in Ningbo.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
reorganize_lebanon_title;·¹¹Ù³í ÀçÆí¼º;Shuffle Lebanon's Ruling Faction;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
reorganize_lebanon_desc;·¹¹Ù³íÀº Á¾±³Àû ¼Ò¼ö¹ÎÁ·µéÀÌ µÚ¾ôÇô ÀÖ½À´Ï´Ù. ¸¹Àº °æ¿ì ¼­·Î Àû´ëÀûÀÌÁÒ. ¸¸¾à ¿ì¸® Á¤ºÎ¿¡ Àû´ëÀûÀÌÁö ¾ÊÀº ÆÄ¹úÀÌ Áı±ÇÇÑ´Ù¸é ±×µéÀº ¿ì¸®¿¡°Ô ´õ ³ªÀº ´ë¿ì¸¦ Á¦°øÇÒ °ÍÀÔ´Ï´Ù.;Lebanon is a tangled web of religious minorities - a lot of times hostile to each other. They would serve us better if a faction that isn't hostile to our government was in power.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_lebanon_title;·¹¹Ù³í Æí¼º;Organize Lebanon;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
